id,lex_liwc_OtherP,lex_liwc_death,lex_liwc_Exclam,lex_liwc_QMark,lex_liwc_Dash,lex_liwc_nonflu,lex_liwc_home,lex_liwc_leisure,lex_liwc_money,lex_liwc_friend,lex_liwc_number,lex_liwc_focusfuture,lex_liwc_female,lex_liwc_sexual,lex_liwc_risk,lex_liwc_sad,lex_liwc_work,lex_liwc_netspeak,lex_liwc_Comma,lex_liwc_you,lex_liwc_interrog,lex_liwc_achieve,lex_liwc_reward,lex_liwc_swear,lex_liwc_certain,lex_liwc_anx,lex_liwc_quant,lex_liwc_cause,lex_liwc_motion,lex_liwc_we,lex_liwc_anger,lex_liwc_discrep,lex_liwc_Apostro,lex_liwc_ingest,lex_liwc_negate,lex_liwc_informal,lex_liwc_tentat,lex_liwc_see,lex_liwc_body,lex_liwc_hear,lex_liwc_insight,lex_liwc_Tone,lex_liwc_adverb,lex_liwc_WC,lex_liwc_focuspast,lex_liwc_time,lex_liwc_affiliation,lex_liwc_Sixltr,lex_liwc_feel,lex_liwc_health,lex_liwc_conj,lex_liwc_article,lex_liwc_drives,social_upvote_ratio,social_karma_cap,social_num_comments_cap,label
1869,0.0,0.0,0.0,0.015273693197988807,0.0,0.0,0.0,0.0,0.0,0.1566147859922179,0.0,0.0,0.17884828349944631,0.0,0.0,0.0,0.0,0.2907290729072907,0.038461538461538464,0.0,0.0,0.0,0.0,0.3877551020408163,0.0,0.0,0.13843508168529664,0.2584,0.33264604810996556,0.0,0.20455984800506652,0.1288,0.0,0.0,0.37519379844961237,0.49463190184049083,0.3869226154769046,0.14811407543698255,0.22927522501184275,0.0,0.8527190332326283,0.0023469387755102045,0.30097993467102196,0.17880794701986755,0.24506079027355623,0.1774844151081775,0.13994800693240902,0.14864864864864863,0.23154121863799287,0.12280701754385967,0.31174480425326245,0.4153251770766259,0.12906666666666666,0.3604651162790698,0.0,0.13,1
601,0.0,0.12605042016806722,0.0,0.049900388957404423,0.0,0.0,0.0,0.0,0.0,0.10214007782101168,0.0,0.1779089376053963,0.0,0.0,0.0,0.084,0.0,0.0,0.02508361204013378,0.2104,0.1769316909294513,0.0,0.0,0.0,0.0885328836424958,0.0,0.3619948409286328,0.084,0.07216494845360824,0.0,0.13362887903736542,0.084,0.1264,0.0,0.24496124031007752,0.0,0.379124175164967,0.1941122355105796,0.0,0.0,0.23867069486404832,0.2527551020408163,0.3929071395240317,0.28807947019867547,0.0,0.1543821048771544,0.1369150779896014,0.17782555282555282,0.15125448028673835,0.16094584286803967,0.4069598840019333,0.20347714101738573,0.16853333333333334,1.0,0.03,0.09,1
13866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10127531882970743,0.0,0.0,0.2704,0.0,0.2995570321151717,0.0,0.0,0.0,0.0732899022801303,0.0,0.16149068322981366,0.0,0.0755879059350504,0.40551889622075576,0.5364238410596026,0.0,0.3414839797639123,0.0,0.23215821152192606,0.0,0.18556701030927833,0.41743827160493824,0.0,0.0,0.2704,0.0,0.313953488372093,0.0,0.16196760647870426,0.12419503219871207,0.06395073424917101,0.0,0.2039274924471299,0.9999999999999999,0.188987400839944,0.2185430463576159,0.6162613981762918,0.39640630729739645,0.5268630849220104,0.24907862407862405,0.09677419354838712,0.10297482837528606,0.4572257129047849,0.17385705086928527,0.5765333333333333,1.0,0.015,0.09,0
1282,0.0,0.0,0.0,0.011004648515321127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29426644182124795,0.0,0.0,0.1396,0.0928,0.06297502714440824,0.0,0.13879598662207357,0.0,0.06494960806270997,0.0695860827834433,0.0,0.13925570228091236,0.29426644182124795,0.0932,0.09974204643164229,0.1864,0.0,0.0,0.1475617479417353,0.2792,0.18600000000000003,0.0,0.27054263565891473,0.08895705521472393,0.0695860827834433,0.0,0.11037423022264331,0.12301166489925769,0.43882175226586095,0.0,0.48856742883807747,0.2582781456953642,0.0,0.29849651631829854,0.05025996533795494,0.25,0.16702508960573478,0.08848207475209763,0.4494925084581924,0.150032195750161,0.18613333333333335,0.7790697674418605,0.015,0.06,1
24013,0.002705185790118416,0.0,0.0,0.005027985959586378,0.0,0.0,0.038433647570703416,0.03975993998499625,0.03549899531145345,0.10311284046692608,0.0,0.17875210792580104,0.0,0.0,0.0636,0.0848,0.08631921824104234,0.0,0.025322503583373148,0.0,0.05935050391937291,0.0,0.3509933774834437,0.0,0.13406408094435077,0.106,0.13671539122957868,0.0424,0.363573883161512,0.0,0.0,0.212,0.31760000000000005,0.0,0.16434108527131783,0.0,0.38092381523695257,0.0,0.10042633822832782,0.0,0.23942598187311176,0.0,0.27158189454036397,0.5993377483443708,0.1405775075987842,0.23285661899523286,0.045927209705372625,0.20316339066339065,0.15197132616487458,0.2418001525553013,0.5113581440309328,0.2041210560206053,0.19760000000000003,1.0,0.025,0.1,1
35441,0.0033942425479787674,0.0,0.0,0.0,0.0,0.0,0.09644670050761424,0.0,0.0,0.0,0.053200000000000004,0.11214165261382801,0.0,0.0,0.0,0.0,0.0722041259500543,0.0,0.09555661729574773,0.0,0.07446808510638299,0.16016796640671863,0.17615894039735103,0.0,0.0,0.0,0.11435941530524506,0.10640000000000001,0.4584192439862542,0.10262345679012345,0.08423052564914504,0.10640000000000001,0.0,0.0,0.31007751937984496,0.0,0.07978404319136172,0.0,0.12648034107058267,0.0,0.3021148036253776,0.08581632653061225,0.2487167522165189,0.22185430463576158,0.0,0.09790979097909791,0.11568457538994802,0.18427518427518425,0.0,0.30511060259344014,0.3223779603673272,0.17192530585962654,0.17786666666666667,0.6162790697674418,0.05,0.0,0
5767,0.0,0.0,0.0,0.029314106820984728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08684654300168634,0.0,0.0,0.0,0.0824,0.0,0.0,0.09842331581462016,0.0,0.23068309070548715,0.0,0.0,0.24729891956782712,0.08684654300168634,0.0824,0.17712811693895097,0.3296,0.1415807560137457,0.0,0.1304623179227359,0.0824,0.0824,0.0,0.2395348837209302,0.23696319018404907,0.12357528494301138,0.0,0.24396020843202276,0.0,0.4675226586102719,0.0,0.8180121325244984,0.29470198675496684,0.11740121580547111,0.2647598093142648,0.0,0.09505528255528255,0.07383512544802869,0.0,0.3987433542774287,0.33161622665808116,0.02746666666666667,1.0,0.01,0.02,1
1422,0.0,0.0,0.0,0.017076178730670716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048859934853420196,0.0,0.04300047778308648,0.14400000000000002,0.2015677491601344,0.10797840431913616,0.11920529801324505,0.0,0.2276559865092749,0.10800000000000001,0.07738607050730868,0.36,0.12371134020618556,0.0,0.0,0.14400000000000002,0.18,0.0,0.13953488372093023,0.0,0.10797840431913616,0.0,0.0,0.09544008483563098,0.33987915407854985,0.12816326530612243,0.29444703686420903,0.3410596026490066,0.17097264437689969,0.06600660066006601,0.07798960138648181,0.3181818181818181,0.0,0.2059496567505721,0.30497825036249393,0.2897617514488088,0.24026666666666668,1.0,0.01,0.01,1
959,0.014189465087790936,0.0,0.0,0.013186604686462385,0.0,0.0,0.0,0.10427606901725431,0.09310113864701942,0.13521400778210116,0.0556,0.23440134907251264,0.1539313399778516,0.0,0.0,0.0,0.0,0.1251125112511251,0.13282369804108934,0.0,0.15565509518477044,0.0,0.0,0.0,0.0,0.1112,0.11951848667239895,0.3336,0.1910652920962199,0.0,0.0,0.2224,0.0556,0.0,0.21550387596899223,0.10659509202453987,0.25014997000599876,0.12787488500459981,0.0,0.1474019088016967,0.5241691842900302,0.2527551020408163,0.32384507699486703,0.2119205298013245,0.31648936170212766,0.25449211587825454,0.06022530329289428,0.3198710073710073,0.0,0.0,0.3354277428709522,0.2685125563425628,0.07413333333333333,0.558139534883721,0.01,0.19,1
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851602023608769,0.5033222591362126,0.27520435967302453,0.0404,0.1616,0.0,0.0,0.0482560917343526,0.12119999999999999,0.0,0.06058788242351529,0.1337748344370861,0.0,0.0851602023608769,0.0404,0.17368873602751503,0.0,0.1388316151202749,0.23379629629629628,0.0,0.48479999999999995,0.12119999999999999,0.0,0.31317829457364343,0.0,0.30293941211757647,0.09291628334866607,0.0,0.2142099681866384,0.1525679758308157,0.006020408163265307,0.14139057396173588,0.30132450331125826,0.26861702127659576,0.1851851851851852,0.17504332755632585,0.13958845208845208,0.07240143369175628,0.0,0.5369743837602706,0.06503541532517708,0.2962666666666667,0.5697674418604652,0.025,0.08,0
1697,0.0022713352388730097,0.10684273709483794,0.0,0.0,0.08040804080408043,0.0,0.0,0.06676669167291822,0.29872739450770264,0.0,0.1428,0.0,0.0,0.0,0.0,0.2144,0.1454940282301846,0.0,0.02126134734830387,0.0,0.1002239641657335,0.10737852429514096,0.0,0.0,0.07504215851602024,0.0716,0.15391229578675839,0.0,0.0,0.0,0.05636478784040532,0.0712,0.25,0.10711071107110712,0.20775193798449612,0.0,0.2675464907018596,0.0,0.0847939365229749,0.0,0.2696374622356495,0.0,0.1250583294447037,0.3443708609271523,0.0338145896656535,0.13091309130913092,0.03856152512998267,0.19195331695331694,0.12831541218637996,0.13653699466056446,0.4746254229096182,0.4024468770122344,0.1904,0.45348837209302334,0.005,0.09,1
2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10277569392348088,0.0,0.0,0.05480000000000001,0.4620573355817876,0.37929125138427466,0.0,0.05480000000000001,0.0,0.1487513572204126,0.0,0.0327281414237936,0.0,0.0,0.08218356328734253,0.5443708609271524,0.0,0.0,0.0,0.117798796216681,0.0,0.2824742268041237,0.31712962962962965,0.0,0.21920000000000003,0.05480000000000001,0.0,0.0,0.10506134969325154,0.24655068986202758,0.12603495860165595,0.0,0.0,0.0,0.9911224489795917,0.38357442837144196,0.21523178807947022,0.3123100303951368,0.15071507150715074,0.17807625649913347,0.18934275184275182,0.0,0.0,0.5297245045915902,0.35286542176432717,0.25573333333333337,0.4186046511627907,0.0,0.06,0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1650412603150788,0.0,0.10700389105058367,0.044000000000000004,0.1854974704890388,0.060908084163898125,0.0,0.044000000000000004,0.0,0.0,0.0,0.052556139512661255,0.044000000000000004,0.061590145576707736,0.0,0.0,0.13205282112845138,0.0,0.0,0.1891659501289768,0.17600000000000002,0.07560137457044673,0.0,0.13932868904369855,0.35200000000000004,0.044000000000000004,0.0,0.0,0.08435582822085891,0.3293341331733653,0.10119595216191354,0.0,0.0,0.3323262839879154,0.2527551020408163,0.25618292113859076,0.2748344370860927,0.08358662613981763,0.12101210121012101,0.2855285961871751,0.2194410319410319,0.0788530465949821,0.08390541571319604,0.37167713871435476,0.707662588538313,0.2344,0.6162790697674418,0.015,0.07,1
12367,0.0,0.0,0.0,0.0,0.13051305130513052,0.2831168831168831,0.0,0.0,0.21835231078365708,0.0,0.174,0.09190556492411468,0.1805094130675526,0.0,0.0,0.0,0.11780673181324645,0.0,0.02603917821309126,0.0,0.0,0.19556088782243547,0.28741721854304636,0.0,0.2748735244519393,0.0,0.0,0.08720000000000001,0.0,0.16743827160493827,0.0,0.1736,0.2608,0.0,0.3372093023255814,0.08358895705521473,0.1301739652069586,0.0,0.0,0.0,0.4924471299093655,0.8434693877551019,0.35510965935604294,0.2781456953642384,0.04141337386018237,0.23909057572423908,0.23526863084922012,0.2002457002457002,0.15555555555555559,0.0,0.2102464958917351,0.49001931745009664,0.3768,0.19767441860465118,0.0,0.09,0
25113,0.0,0.0,0.0,0.013945545963381083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002724795640327,0.0,0.0,0.0,0.0,0.14046822742474915,0.0,0.08230683090705487,0.0,0.1947019867549669,0.0,0.0,0.0588,0.0,0.0,0.10103092783505153,0.0,0.0,0.1176,0.1764,0.0,0.3418604651162791,0.0,0.17636472705458905,0.0,0.0,0.0,0.4441087613293051,0.8001020408163264,0.2743817078861409,0.19867549668874174,0.0,0.05390539053905391,0.12738301559792028,0.1580159705159705,0.4215053763440861,0.0,0.42629289511841467,0.2839665164198326,0.196,0.9186046511627908,0.11,0.07,0
2389,0.0,0.0,0.0,0.0,0.04470447044704471,0.0,0.0,0.0,0.20026791694574686,0.0,0.11960000000000001,0.12563237774030356,0.0,0.0,0.0,0.0,0.0,0.0,0.03559483994266603,0.0596,0.0834266517357223,0.0,0.0,0.0,0.12563237774030356,0.0,0.25709372312983664,0.23920000000000002,0.0,0.0,0.0,0.1192,0.418,0.0,0.0,0.0,0.26874625074985004,0.0,0.07058266224538134,0.0,0.338368580060423,0.5392857142857143,0.20905272981801215,0.19536423841059603,0.11360182370820669,0.10964429776310966,0.12954939341421146,0.22926904176904175,0.10681003584229393,0.0,0.28854519091348474,0.7688345138441726,0.11946666666666668,0.7790697674418605,0.06,0.09,0
18738,0.004644752960391998,0.0,0.0,0.0,0.0,0.0,0.26395939086294423,0.0,0.0,0.08852140077821012,0.1456,0.0767284991568297,0.15116279069767444,0.0,0.0,0.0,0.29587404994571115,0.0,0.0,0.0,0.05095184770436731,0.0,0.12052980132450332,0.1092436974789916,0.1534569983136594,0.0,0.234737747205503,0.0,0.18762886597938142,0.42052469135802467,0.2881570614312856,0.1456,0.0364,0.0,0.0,0.06978527607361963,0.0,0.0,0.04310753197536713,0.19300106044538706,0.13746223564954682,0.0,0.08492767148856743,0.3377483443708609,0.34536474164133735,0.16685001833516686,0.31499133448873484,0.2652027027027027,0.0,0.13882532418001528,0.3073948767520541,0.46812620734063104,0.2909333333333334,1.0,0.015,0.0,0
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.15300942712110227,0.07876969242310577,0.0,0.0,0.1264,0.0,0.23311184939091917,0.0,0.0,0.0,0.0,0.09450945094509451,0.0,0.0,0.1769316909294513,0.0629874025194961,0.2794701986754967,0.12605042016806722,0.0885328836424958,0.042,0.3619948409286328,0.0,0.14501718213058418,0.0,0.06649778340721976,0.1688,0.1264,0.0,0.1635658914728682,0.16180981595092023,0.1895620875824835,0.09659613615455384,0.04973945997157746,0.11134676564156946,0.15936555891238668,0.0,0.3929071395240317,0.28807947019867547,0.1998480243161094,0.3087642097543088,0.0,0.16170147420147418,0.15125448028673835,0.16094584286803967,0.5089415176413726,0.47456535737282685,0.08426666666666667,1.0,0.005,0.0,1
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12984822934232715,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.14691829909221213,0.0,0.08622620380739082,0.09238152369526094,0.8145695364238412,0.0,0.0,0.0,0.0,0.1232,0.10584192439862541,0.23765432098765432,0.0,0.0,0.1232,0.04620462046204621,0.23875968992248062,0.0,0.0,0.0,0.0,0.32661717921527045,0.0,0.06938775510204082,0.28698086794213723,0.18874172185430463,0.11702127659574468,0.281994866153282,0.13344887348353554,0.21268427518427516,0.0,0.0,0.4461092315128081,0.19832582099162913,0.36933333333333335,0.6162790697674418,0.005,0.02,0
777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19899665551839466,0.0,0.0,0.0,0.0,0.0,0.7023608768971332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833510074231178,0.0,0.2527551020408163,0.0,0.013245033112582783,0.0,0.0,0.0,0.3839066339066339,0.0,0.0,0.0,0.0,0.22213333333333335,0.9186046511627908,0.1,0.05,0
25765,0.0,0.0,0.0,0.0,0.0,0.0,0.11022480058013055,0.0,0.40589417280643003,0.0,0.0,0.1281618887015177,0.0,0.0,0.0,0.0,0.4115092290988056,0.13681368136813682,0.1447682752030578,0.0,0.0,0.0,0.20132450331125828,0.0,0.1281618887015177,0.12119999999999999,0.13069647463456577,0.0,0.20824742268041233,0.0,0.0,0.0,0.24239999999999998,0.0,0.23488372093023255,0.11656441717791412,0.0,0.0,0.0,0.16118769883351008,0.11480362537764349,0.0,0.42417172188520763,0.19205298013245034,0.1728723404255319,0.4444444444444445,0.0,0.3025184275184275,0.0,0.11594202898550725,0.5128081198646689,0.4880875724404379,0.20213333333333336,0.8023255813953489,0.02,0.04,1
1008,0.011611882400979993,0.0,0.0,0.0,0.0,0.0,0.274836838288615,0.1140285071267817,0.40589417280643003,0.07392996108949416,0.27280000000000004,0.19139966273187184,0.0,0.0,0.0304,0.0,0.16449511400651465,0.0,0.0,0.0,0.04255319148936171,0.3179364127174565,0.10066225165562914,0.0,0.06408094435075885,0.0,0.13069647463456577,0.24239999999999998,0.15601374570446733,0.0,0.0,0.0,0.0908,0.022802280228022807,0.11782945736434108,0.0,0.1361727654469106,0.0,0.03600189483657035,0.16118769883351008,0.1714501510574018,0.5437755102040815,0.24731684554363043,0.4105960264900662,0.1728723404255319,0.4723138980564724,0.0658578856152513,0.22097665847665846,0.054480286738351265,0.0,0.5857902368293861,0.24404378622021894,0.22213333333333335,0.3953488372093023,0.0,0.2,1
35901,0.00375153123723969,0.0,0.0,0.0,0.0,0.0,0.6395939086294418,0.22055513878469618,0.0,0.0,0.1176,0.1239460370994941,0.0,0.0,0.0,0.0,0.0,0.0,0.10535117056856187,0.0,0.0,0.0,0.1947019867549669,0.0,0.1239460370994941,0.0,0.2527944969905417,0.0,0.20206185567010307,0.0,0.09309689677010767,0.0,0.0588,0.17641764176417643,0.0,0.11273006134969325,0.2645470905818836,0.2704691812327507,0.0,0.15588547189819724,0.11102719033232628,0.07459183673469388,0.3429771348576761,0.19867549668874174,0.0,0.32343234323432346,0.0,0.06772113022113022,0.0,0.0,0.5683905268245529,0.09465550547327753,0.0392,0.7674418604651163,0.015,0.01,0
478,0.004287464271131075,0.0,0.0,0.0,0.0,0.0,0.0,0.06301575393848462,0.0,0.08171206225680934,0.0,0.07082630691399663,0.0,0.0,0.0672,0.0672,0.0,0.0,0.14046822742474915,0.0,0.1881298992161254,0.050389922015596875,0.11125827814569537,0.10084033613445377,0.14165261382799327,0.0336,0.07222699914015476,0.0672,0.05773195876288659,0.0,0.10639645345155162,0.4704,0.1008,0.025202520252025205,0.06511627906976744,0.06441717791411043,0.45350929814037183,0.0,0.07958313595452393,0.08907741251325557,0.1903323262839879,0.0,0.31357909472701817,0.3675496688741722,0.1276595744680851,0.18481848184818483,0.07279029462738301,0.2581388206388206,0.12043010752688173,0.0,0.48719188013533105,0.2163554410817772,0.1568,0.7790697674418605,0.015,0.06,1
1174,0.011433238056349533,0.0,0.13220940550133095,0.0,0.0,0.0,0.0,0.11177794448612154,0.0997990622906899,0.0,0.11960000000000001,0.5033726812816189,0.0,0.0,0.0,0.0,0.0,0.1341134113411341,0.32083134257047297,0.0596,0.0,0.08938212357528494,0.0,0.0,0.2521079258010118,0.0,0.12811693895098883,0.1192,0.20549828178694157,0.0,0.0,0.23920000000000002,0.0596,0.13441344134413444,0.11550387596899224,0.1142638036809816,0.17936412717456507,0.0,0.0,0.0,0.11253776435045316,0.9528571428571427,0.27858142790480633,0.19536423841059603,0.0,0.10964429776310966,0.0,0.18335380835380832,0.0,0.0,0.5050749154180764,0.480360592401803,0.07973333333333335,0.3372093023255814,0.0,0.12,0
746,0.0,0.0,0.0,0.020586282136419696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48172757475083056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12150055991041434,0.0,0.0,0.0,0.0,0.0,0.5606190885640584,0.1736,0.0,0.16743827160493827,0.0,0.1736,0.348,0.0,0.5054263565891473,0.0,0.1301739652069586,0.19963201471941125,0.0,0.4612937433722163,0.0,0.2527551020408163,0.4059729351376575,0.12582781456953643,0.2477203647416413,0.23909057572423908,0.18847487001733101,0.1001228501228501,0.0,0.0,0.31512808119864666,0.13972955569864778,0.11599999999999999,0.17441860465116277,0.0,0.08,0
43123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10708263069139967,0.4905869324473976,0.0,0.0,0.10160000000000001,0.06894679695982628,0.0,0.1813186813186813,0.050800000000000005,0.07110862262038074,0.07618476304739051,0.16821192052980133,0.0,0.0,0.050800000000000005,0.0,0.2024,0.26116838487972505,0.0,0.0,0.5064,0.0,0.0,0.19612403100775191,0.0,0.5314937012597479,0.0,0.0,0.13467656415694593,0.9561933534743202,0.7356122448979592,0.17732151189920672,0.23509933774834438,0.2405015197568389,0.04657132379904658,0.0,0.3693181818181818,0.09103942652329751,0.0,0.4896085065248913,0.407598197037991,0.10133333333333333,0.7906976744186047,0.04,0.13,1
52737,0.0,0.13085234093637454,0.0,0.0,0.0,0.0,0.0,0.3263315828957239,0.0,0.0,0.0868,0.0,0.30066445182724255,0.0,0.0868,0.0,0.17698154180238868,0.0,0.28571428571428575,0.0868,0.061030235162374026,0.3257348530293941,0.28741721854304636,0.0,0.0,0.0,0.0937231298366294,0.1736,0.37319587628865974,0.0,0.0,0.0,0.04360000000000001,0.0,0.0,0.0,0.0653869226154769,0.4995400183992641,0.0,0.0,0.0823262839879154,0.945,0.050863275781614564,0.2781456953642384,0.04141337386018237,0.3586358635863586,0.0,0.3839066339066339,0.0,0.2486651411136537,0.2102464958917351,0.6297488731487444,0.23199999999999998,0.7790697674418605,0.015,0.0,0
417,0.0,0.0,0.10559006211180123,0.0,0.0,0.0,0.08629441624365483,0.0,0.0,0.11575875486381322,0.1428,0.0,0.3294573643410853,0.0,0.047599999999999996,0.0,0.0,0.0,0.028428093645484948,0.0,0.06662933930571109,0.07138572285542891,0.1576158940397351,0.0,0.40134907251264756,0.09519999999999999,0.10232158211521925,0.19039999999999999,0.081786941580756,0.09182098765432098,0.0,0.0,0.1428,0.0,0.36899224806201547,0.09125766871165644,0.07138572285542891,0.0,0.0,0.0,0.35951661631419934,0.0,0.3331777881474568,0.2516556291390728,0.4977203647416413,0.21818848551521822,0.10311958405545928,0.25598894348894347,0.0853046594982079,0.0,0.34509424842919284,0.5363811976819061,0.1904,0.941860465116279,0.085,0.02,1
45444,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.050800000000000005,0.32040472175379425,0.0,0.17302452316076297,0.0,0.0,0.27470141150922905,0.0,0.030339225991399904,0.0,0.07110862262038074,0.07618476304739051,0.3350993377483444,0.0,0.2133220910623946,0.0,0.21754084264832327,0.0,0.26116838487972505,0.0,0.08043065231158962,0.0,0.1012,0.0,0.09844961240310078,0.0,0.0,0.11683532658693654,0.0,0.0,0.38217522658610265,0.7356122448979592,0.17732151189920672,0.23509933774834438,0.048252279635258355,0.27832783278327833,0.0,0.2721130221130221,0.09103942652329751,0.2898550724637681,0.2445625906234896,0.32582099162910494,0.3376,1.0,0.605,0.17,1
6578,0.0,0.0,0.0,0.0,0.031203120312031207,0.0,0.1508339376359681,0.07801950487621906,0.0,0.10116731517509728,0.08320000000000001,0.08768971332209106,0.23089700996677742,0.0,0.0,0.0,0.05646036916395222,0.0,0.22408026755852845,0.0,0.0,0.0,0.0,0.12484993997599039,0.08768971332209106,0.0,0.3585554600171969,0.0,0.42955326460481097,0.16049382716049382,0.06586447118429387,0.08320000000000001,0.1668,0.0,0.16124031007751938,0.07975460122699386,0.1247750449910018,0.0,0.0,0.0,0.0,0.2527551020408163,0.243117125524965,0.2913907284768212,0.39589665653495437,0.3054638797213055,0.225736568457539,0.19195331695331694,0.0,0.07932875667429444,0.40260995650072495,0.4694140373470702,0.16666666666666669,1.0,0.015,0.01,0
244,0.0,0.0,0.47559893522626445,0.0,0.05370537053705371,0.0,0.0,0.0,0.0,0.0,0.0716,0.0,0.19767441860465118,0.0,0.0,0.0,0.0,0.0,0.12804586717630195,0.1428,0.19988801791713326,0.10737852429514096,0.0,0.0,0.30101180438448566,0.0716,0.46087704213241615,0.1432,0.0,0.1381172839506173,0.22609246358454718,0.0,0.1428,0.0,0.0,0.0,0.3215356928614277,0.328426862925483,0.0,0.37857900318133614,0.0,0.0,0.3331777881474568,0.15894039735099338,0.06800911854103343,0.19655298863219658,0.1546793760831889,0.19195331695331694,0.12831541218637996,0.0,0.43160947317544707,0.11526078557630394,0.14293333333333336,1.0,0.03,0.09,0
1376,0.0,0.0,0.0,0.0,0.0354035403540354,0.0,0.0,0.0,0.0,0.11478599221789883,0.0,0.0,0.0,0.0,0.0,0.0944,0.0,0.0,0.02818920210224558,0.0,0.13157894736842107,0.0,0.15629139072847684,0.0,0.397133220910624,0.0,0.4049871023215821,0.0,0.0810996563573883,0.0,0.0,0.0,0.1412,0.0,0.27364341085271315,0.0,0.1409718056388722,0.0,0.0,0.12513255567338283,0.26661631419939574,0.1,0.21978534764349042,0.2549668874172185,0.3130699088145897,0.17271727172717274,0.15294627383015597,0.25291769041769036,0.1684587813620072,0.0,0.22764620589656837,0.30328396651641987,0.12560000000000002,0.8139534883720931,0.045,0.16,1
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492,0.10370994940978079,0.0,0.0,0.0492,0.0,0.06677524429967426,0.0,0.029383659818442424,0.0,0.20716685330347145,0.0,0.0,0.0,0.0,0.0492,0.0,0.0,0.16975945017182129,0.0,0.0,0.19760000000000003,0.19760000000000003,0.0,0.38294573643410856,0.0,0.0737852429514097,0.0,0.0,0.0,0.3731117824773414,0.02020408163265306,0.11525898273448437,0.24172185430463575,0.09384498480243161,0.18115144847818118,0.0,0.18964987714987713,0.0881720430107527,0.28222730739893215,0.29821169647172546,0.3180940115904701,0.0328,1.0,0.05,0.09,1
1904,0.0,0.0,0.11091393078970718,0.0,0.0,0.0,0.0,0.1875468867216804,0.0,0.0,0.05,0.10539629005059023,0.41528239202657813,0.0,0.0,0.0,0.0,0.0,0.05972288580984233,0.0,0.06998880179171332,0.0,0.0,0.0,0.10539629005059023,0.0,0.10748065348237316,0.1,0.25773195876288657,0.09645061728395062,0.0,0.4,0.15,0.03750375037503751,0.3875968992248062,0.0,0.5248950209958008,0.0,0.0,0.39766702014846234,0.0944108761329305,0.7303061224489794,0.5249650023331778,0.2384105960264901,0.37993920972644374,0.4583791712504584,0.10831889081455806,0.13436732186732187,0.0896057347670251,0.0,0.6041565973900435,0.32195750160978753,0.06666666666666667,0.3372093023255814,0.0,0.02,0
38807,0.0,0.0,0.08429458740017745,0.01802485532681909,0.08580858085808582,0.24675324675324672,0.0,0.07126781695423856,0.06363027461486939,0.0924124513618677,0.038,0.08010118043844856,0.0,0.0,0.0,0.0,0.258414766558089,0.0,0.22742474916387959,0.038,0.10638297872340426,0.05698860227954408,0.12582781456953643,0.0,0.321247892074199,0.0,0.3276010318142734,0.152,0.06529209621993126,0.0,0.0,0.076,0.2668,0.0,0.29534883720930233,0.14570552147239263,0.05698860227954408,0.0,0.0,0.0,0.216012084592145,0.9674489795918366,0.26644890340643956,0.3211920529801324,0.28951367781155013,0.03483681701503484,0.08232235701906412,0.175522113022113,0.0,0.0,0.18414693088448525,0.4294913071474566,0.17786666666666667,0.7093023255813953,0.01,0.06,0
1525,0.0,0.0,0.41259982253771077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667462971810798,0.0,0.0,0.27894421115776846,0.30860927152317885,0.0,0.1964586846543002,0.0932,1.0,0.0,0.31958762886597936,0.0,0.0,0.1864,0.2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17598187311178248,0.6999999999999998,0.759682687820812,0.11589403973509935,0.2651975683890578,0.17051705170517054,0.0,0.1428132678132678,0.16702508960573478,0.17772692601067888,0.6742387626872884,0.150032195750161,0.24800000000000003,0.5930232558139537,0.02,0.03,0
